Date,Open,High,Low,Close,Volume
27-May-08,33.08,33.84,32.72,33.65,36142000
23-May-08,33.37,33.84,32.18,32.87,42632000
22-May-08,35.50,35.70,33.07,33.50,57841000
21-May-08,37.17,37.66,35.30,35.50,49163000
20-May-08,36.55,37.33,36.51,37.21,40764000
19-May-08,36.75,38.24,36.54,37.10,59817000
16-May-08,36.53,37.02,36.09,36.46,28362000
15-May-08,36.41,36.81,36.04,36.43,33526000
14-May-08,37.12,37.50,36.00,36.12,34500000
13-May-08,36.66,37.33,36.13,36.84,48831000
12-May-08,34.78,36.78,34.31,36.69,45463000
9-May-08,34.98,35.40,34.34,34.63,32758000
8-May-08,36.11,36.72,35.35,35.52,44671000
7-May-08,37.12,38.29,35.84,35.91,54174000
6-May-08,37.02,37.47,36.54,37.04,38951000
5-May-08,36.15,37.81,36.10,37.38,43865000
2-May-08,37.16,37.23,35.76,36.15,40323000
1-May-08,36.60,37.45,36.25,37.00,46987000
30-Apr-08,37.28,37.82,36.22,36.56,44490000
29-Apr-08,35.81,37.49,35.70,37.38,44142000
28-Apr-08,36.52,36.54,35.72,36.04,37503000
25-Apr-08,35.81,36.71,35.25,36.37,93430000
24-Apr-08,35.30,35.38,34.00,34.20,45787000
23-Apr-08,35.20,36.48,34.77,34.97,61954000
22-Apr-08,35.60,35.69,34.33,35.01,47156000
21-Apr-08,34.04,35.94,33.82,35.75,73918000
18-Apr-08,33.50,34.29,33.12,34.10,66700000
17-Apr-08,31.87,32.74,30.86,30.98,75332000
16-Apr-08,29.20,31.98,29.06,31.78,96658000
15-Apr-08,29.39,29.68,28.52,28.84,43198000
14-Apr-08,28.45,29.10,28.00,28.92,40832000
11-Apr-08,28.60,28.94,27.96,28.42,45652000
10-Apr-08,28.80,29.37,28.01,29.20,62496000
9-Apr-08,29.44,29.84,28.46,28.88,64108000
8-Apr-08,29.70,30.44,29.19,29.60,55476000
7-Apr-08,29.88,30.68,29.43,30.00,67312000
4-Apr-08,28.73,30.05,28.35,29.39,79350000
3-Apr-08,27.55,28.92,27.33,28.66,84047000
2-Apr-08,26.94,29.20,26.44,28.15,138858000
1-Apr-08,24.46,27.40,24.30,27.32,98075000
31-Mar-08,24.87,24.90,23.71,23.96,51490000
28-Mar-08,24.06,25.22,23.88,24.72,73694000
27-Mar-08,23.70,24.09,23.46,23.76,53983000
26-Mar-08,23.45,24.58,23.23,24.15,64161000
25-Mar-08,24.50,24.52,22.80,23.56,77126000
24-Mar-08,21.51,24.26,21.50,24.00,96917000
20-Mar-08,21.66,21.78,20.12,20.79,97262000
19-Mar-08,24.95,24.99,21.99,22.02,60728000
18-Mar-08,25.61,25.63,23.92,24.65,72238000
17-Mar-08,25.52,26.30,23.82,24.71,78643000
14-Mar-08,27.47,27.83,26.30,26.80,70655000
13-Mar-08,26.91,27.39,25.78,26.81,89487000
12-Mar-08,26.32,27.98,26.18,27.36,92795000
11-Mar-08,25.03,26.08,24.58,26.04,68194000
10-Mar-08,24.32,24.84,23.95,24.13,58863000
7-Mar-08,24.20,24.98,23.60,24.29,64610000
6-Mar-08,24.50,25.25,24.15,24.24,72987000
5-Mar-08,24.61,24.87,23.86,24.22,71414000
4-Mar-08,23.65,24.79,23.40,24.62,78987000
3-Mar-08,24.94,25.35,23.72,24.05,68872000
29-Feb-08,25.43,25.90,24.88,25.13,68240000
28-Feb-08,25.92,26.55,25.23,25.30,79626000
27-Feb-08,23.76,26.04,23.75,25.88,113083000
26-Feb-08,23.03,24.19,22.75,23.78,84589000
25-Feb-08,24.03,24.50,23.51,24.10,70062000
22-Feb-08,24.28,24.62,23.67,24.44,50781000
21-Feb-08,25.00,25.17,23.98,24.27,53245000
20-Feb-08,23.95,25.03,23.44,24.72,79036000
19-Feb-08,26.40,26.67,24.45,24.68,73337000
15-Feb-08,26.05,26.50,25.52,25.91,64853000
14-Feb-08,27.40,28.04,25.96,26.45,151677000
13-Feb-08,24.18,26.20,23.81,26.11,100500000
12-Feb-08,25.15,26.63,24.13,24.54,105095000
11-Feb-08,24.00,24.82,23.65,24.67,73104000
8-Feb-08,23.43,24.16,22.76,23.39,76130000
7-Feb-08,22.51,24.29,22.32,23.23,114251000
6-Feb-08,25.73,26.08,22.80,23.00,90089000
5-Feb-08,26.49,26.80,25.09,25.35,85745000
4-Feb-08,26.86,28.45,26.66,27.23,74869000
1-Feb-08,28.27,28.57,26.24,26.96,73325000
31-Jan-08,25.06,28.52,24.83,28.00,91045000
30-Jan-08,26.51,27.30,25.38,25.94,92543000
29-Jan-08,29.48,29.57,27.00,27.07,79393000
28-Jan-08,29.12,30.37,28.45,29.13,83407000
25-Jan-08,32.50,33.00,29.53,29.95,133580000
24-Jan-08,27.47,30.75,27.35,30.72,108651000
23-Jan-08,26.61,27.20,23.70,27.02,125263000
22-Jan-08,24.50,27.71,24.30,27.33,95629000
18-Jan-08,27.10,27.37,25.23,27.30,135727000
17-Jan-08,29.75,30.10,26.37,26.50,101452000
16-Jan-08,30.69,31.60,28.82,29.33,110973000
15-Jan-08,33.20,33.50,31.45,31.82,71067000
14-Jan-08,33.50,34.64,32.62,34.04,64556000
11-Jan-08,33.37,33.70,32.50,32.92,43248000
10-Jan-08,33.81,34.60,32.93,33.95,61937000
9-Jan-08,34.26,34.78,31.92,34.41,82622000
8-Jan-08,34.58,35.97,34.15,34.52,55642000
7-Jan-08,35.92,36.40,33.50,34.43,71318000
4-Jan-08,36.46,37.15,35.80,36.10,57960000
3-Jan-08,38.34,38.36,36.78,37.51,46632000
2-Jan-08,39.45,39.77,37.45,38.19,54259000
31-Dec-07,39.26,39.80,38.80,38.98,31371000
28-Dec-07,41.48,41.82,39.40,39.89,59964000
27-Dec-07,39.72,41.78,39.45,40.92,65178000
26-Dec-07,37.93,39.98,37.71,39.97,30930000
24-Dec-07,38.20,38.40,37.92,38.06,9069000
21-Dec-07,38.50,38.58,37.68,38.04,28475000
20-Dec-07,38.10,38.28,37.65,38.02,35944000
19-Dec-07,37.28,37.80,36.65,37.50,47582000
18-Dec-07,36.16,37.73,35.00,37.30,89087000
17-Dec-07,38.86,39.27,34.89,35.60,83411000
14-Dec-07,38.81,39.71,38.61,39.29,46777000
13-Dec-07,38.40,38.91,37.68,38.70,48517000
12-Dec-07,39.12,39.52,37.46,38.90,65560000
11-Dec-07,39.85,40.89,37.36,37.84,86826000
10-Dec-07,39.10,40.36,38.54,39.73,56384000
7-Dec-07,38.96,39.27,38.41,39.00,30287000
6-Dec-07,39.00,39.46,37.90,39.29,58821000
5-Dec-07,39.67,39.78,38.90,39.22,44370000
4-Dec-07,40.04,40.10,38.56,38.77,70949000
3-Dec-07,37.86,38.90,37.32,38.52,49834000
30-Nov-07,39.68,39.70,37.41,38.20,85381000
29-Nov-07,36.65,38.60,36.52,37.95,88183000
28-Nov-07,35.45,36.76,34.86,36.72,89551000
27-Nov-07,33.50,34.22,32.06,34.13,106316000
26-Nov-07,31.20,34.08,30.93,32.61,114381000
23-Nov-07,31.45,31.67,30.53,30.89,31364000
21-Nov-07,30.61,31.60,30.26,30.79,68337000
20-Nov-07,31.40,32.82,30.52,31.35,100104000
19-Nov-07,30.62,31.86,30.15,30.75,76007000
16-Nov-07,33.20,33.23,30.84,31.50,95747000
15-Nov-07,33.85,35.30,31.56,32.77,94310000
14-Nov-07,36.67,36.98,33.66,34.40,111327000
13-Nov-07,31.34,34.15,31.24,34.14,87650000
12-Nov-07,33.50,34.45,30.09,30.15,87136000
9-Nov-07,33.85,35.96,33.40,34.30,81097000
8-Nov-07,39.80,39.80,34.70,35.79,113429000
7-Nov-07,39.94,41.17,39.35,39.50,64269000
6-Nov-07,42.40,42.92,39.26,40.77,136772000
5-Nov-07,40.30,42.13,39.96,41.69,97895000
2-Nov-07,39.87,40.90,38.76,40.90,87975000
1-Nov-07,37.80,39.35,37.55,38.60,74813000
31-Oct-07,37.83,38.43,37.20,38.25,60150000
30-Oct-07,36.52,38.55,36.26,37.10,85567000
29-Oct-07,36.10,36.78,35.73,36.55,50100000
26-Oct-07,34.80,36.00,34.20,35.34,106839000
25-Oct-07,34.20,34.89,33.21,33.43,63791000
24-Oct-07,34.39,34.65,32.84,33.60,72734000
23-Oct-07,32.50,35.00,32.38,34.99,74304000
22-Oct-07,31.12,31.82,30.50,31.63,44183000
19-Oct-07,32.06,32.20,31.28,31.61,54971000
18-Oct-07,31.40,32.29,31.03,32.00,64028000
17-Oct-07,32.32,32.36,30.82,31.62,76614000
16-Oct-07,30.66,31.92,30.25,30.75,80965000
15-Oct-07,32.20,32.44,30.94,31.50,94149000
12-Oct-07,30.11,32.59,29.40,32.30,186088000
11-Oct-07,34.71,35.94,30.12,30.88,196471000
10-Oct-07,32.80,34.35,32.50,34.32,46687000
9-Oct-07,33.00,33.29,32.33,32.88,43296000
8-Oct-07,32.44,32.95,32.11,32.94,35502000
5-Oct-07,32.17,32.89,31.83,32.16,55505000
4-Oct-07,30.97,31.97,30.60,31.50,51211000
3-Oct-07,31.88,32.30,31.05,31.42,67467000
2-Oct-07,30.03,32.33,29.90,32.06,135857000
1-Oct-07,29.20,29.32,28.07,28.48,47022000
28-Sep-07,29.00,29.55,28.62,28.96,35303000
27-Sep-07,29.26,29.68,28.95,29.20,42200000
26-Sep-07,29.74,29.78,28.52,28.79,61422000
25-Sep-07,29.94,30.44,29.56,29.99,62303000
24-Sep-07,29.10,30.37,28.86,30.34,98232000
21-Sep-07,28.16,28.50,27.86,28.46,48551000
20-Sep-07,27.54,28.08,27.15,27.61,55795000
19-Sep-07,27.34,28.45,27.16,27.60,115909000
18-Sep-07,25.97,26.88,25.52,26.88,92512000
17-Sep-07,23.98,25.35,23.95,25.29,65313000
14-Sep-07,23.05,23.53,22.90,23.49,18498000
13-Sep-07,23.29,23.50,23.08,23.25,22621000
12-Sep-07,22.62,23.16,22.59,23.01,35175000
11-Sep-07,22.00,22.74,21.75,22.70,55882000
10-Sep-07,21.76,21.90,20.88,21.81,40807000
7-Sep-07,21.51,21.84,21.10,21.36,34357000
6-Sep-07,22.08,22.18,21.53,22.02,31932000
5-Sep-07,21.55,22.24,21.42,21.97,55705000
4-Sep-07,20.98,21.99,20.79,21.70,53137000
31-Aug-07,21.07,21.19,20.65,20.82,22790000
30-Aug-07,20.32,21.00,20.25,20.57,25837000
29-Aug-07,20.43,20.70,20.22,20.65,31489000
28-Aug-07,20.86,21.14,19.90,19.97,41688000
27-Aug-07,20.35,21.37,20.06,21.20,47515000
24-Aug-07,20.01,20.55,19.84,20.32,30575000
23-Aug-07,20.69,20.70,19.64,20.32,42767000
22-Aug-07,20.22,20.69,20.20,20.48,38598000
21-Aug-07,18.95,19.86,18.78,19.75,45469000
20-Aug-07,18.29,18.78,18.00,18.76,32466000
17-Aug-07,17.65,18.46,17.26,17.65,43426000
16-Aug-07,17.50,17.65,16.10,16.89,62662000
15-Aug-07,18.76,19.15,17.92,17.99,26468000
14-Aug-07,19.50,19.59,18.78,18.98,18814000
13-Aug-07,19.46,19.66,19.15,19.28,21613000
10-Aug-07,18.97,19.67,18.50,18.94,42145000
9-Aug-07,19.82,20.42,19.35,19.50,30637000
8-Aug-07,20.26,20.88,19.92,20.37,34660000
7-Aug-07,19.18,20.33,18.92,19.92,32141000
6-Aug-07,20.00,20.03,18.64,19.34,31920000
3-Aug-07,20.15,20.52,19.80,19.85,23622000
2-Aug-07,20.33,20.45,19.58,20.27,24886000
1-Aug-07,20.08,20.17,19.44,20.07,31519000
31-Jul-07,21.41,21.49,19.96,20.20,38803000
30-Jul-07,21.05,21.20,20.68,20.92,28081000
27-Jul-07,21.08,21.31,20.31,20.48,37945000
26-Jul-07,21.50,21.92,20.33,20.91,93074000
25-Jul-07,17.89,18.53,17.34,18.32,49124000
24-Jul-07,17.57,18.58,17.28,17.50,54713000
23-Jul-07,19.04,19.04,17.99,18.01,45680000
20-Jul-07,19.22,19.50,18.58,18.95,42962000
19-Jul-07,20.48,20.51,19.31,19.82,55435000
18-Jul-07,21.00,21.15,19.84,19.99,44683000
17-Jul-07,20.89,21.38,20.58,21.23,34592000
16-Jul-07,21.32,21.56,20.74,20.80,36939000
13-Jul-07,20.65,21.36,20.04,21.28,48776000
12-Jul-07,20.78,20.80,20.36,20.62,33773000
11-Jul-07,20.70,20.92,20.01,20.55,54366000
10-Jul-07,19.50,20.65,19.41,20.39,70810000
9-Jul-07,19.39,19.76,19.15,19.39,37621000
6-Jul-07,18.77,19.99,18.76,19.76,71956000
5-Jul-07,18.12,18.64,17.60,18.50,30556000
3-Jul-07,19.02,19.38,18.02,18.10,60106000
2-Jul-07,17.30,18.70,17.03,18.64,58665000
29-Jun-07,16.50,17.20,16.36,16.80,38409000
28-Jun-07,15.74,16.28,15.70,16.22,24570000
27-Jun-07,15.40,15.74,15.33,15.71,13612000
26-Jun-07,15.69,15.77,15.35,15.52,16547000
25-Jun-07,15.76,15.80,15.30,15.41,18816000
22-Jun-07,15.40,15.70,15.30,15.65,18462000
21-Jun-07,15.31,15.42,14.92,15.40,23614000
20-Jun-07,15.78,15.82,15.16,15.24,33766000
19-Jun-07,14.93,15.51,14.87,15.43,34486000
18-Jun-07,14.40,15.03,14.34,14.90,27900000
15-Jun-07,14.18,14.32,14.09,14.31,17212000
14-Jun-07,13.88,14.07,13.88,14.02,10995000
13-Jun-07,13.68,13.86,13.58,13.82,9885000
12-Jun-07,13.62,13.78,13.50,13.56,9747000
11-Jun-07,13.60,13.89,13.50,13.71,9471000
8-Jun-07,13.67,13.72,13.47,13.70,17352000
7-Jun-07,14.19,14.30,13.63,13.72,19694000
6-Jun-07,14.33,14.41,14.00,14.15,21677000
5-Jun-07,14.12,14.50,14.10,14.46,22019000
4-Jun-07,13.90,14.28,13.80,14.17,17093000
1-Jun-07,14.25,14.33,13.97,14.03,17216000
31-May-07,13.77,14.16,13.71,14.05,33070000
30-May-07,13.03,13.75,12.96,13.57,24423000
29-May-07,13.12,13.38,13.11,13.32,19054000
25-May-07,13.00,13.19,12.89,13.07,15016000
24-May-07,13.18,13.34,12.72,12.83,31419000
23-May-07,13.52,13.81,13.06,13.07,27369000
22-May-07,13.60,13.65,13.43,13.51,15473000
21-May-07,13.25,13.60,13.25,13.47,25827000
18-May-07,13.19,13.25,13.04,13.10,11835000
17-May-07,13.00,13.15,12.90,13.09,15267000
16-May-07,12.97,13.09,12.76,12.98,15793000
15-May-07,13.20,13.32,12.88,12.90,20738000
14-May-07,12.96,13.48,12.96,13.20,40799000
11-May-07,12.64,12.82,12.52,12.81,12634000
10-May-07,12.67,12.89,12.47,12.49,16812000
9-May-07,12.42,12.84,12.40,12.71,16358000
8-May-07,12.44,12.55,12.22,12.52,16056000
7-May-07,12.75,12.95,12.56,12.59,12730000
4-May-07,12.72,12.97,12.60,12.70,18605000
3-May-07,12.32,12.72,12.25,12.53,23558000
2-May-07,12.05,12.39,12.05,12.30,12476000
1-May-07,12.19,12.33,12.02,12.14,21314000
30-Apr-07,12.41,12.73,12.15,12.16,33335000
27-Apr-07,13.04,13.28,12.34,12.46,129830000
26-Apr-07,10.58,11.15,10.53,10.94,28296000
25-Apr-07,10.49,10.52,10.30,10.47,18255000
24-Apr-07,9.88,10.48,9.84,10.35,23128000
